name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Morning Run,Run,2023-07-04T14:37:11Z,1,83.2,154.0,3.251,12895.7,4081,True,170.0,4.222,3967,Run,6.0,3,0,0
Evening Run,Run,2023-07-04T00:13:47Z,1,82.1,137.8,3.037,3234.3,1710,True,160.0,3.68,1065,Run,0.0,2,0,0
Evening Run,Run,2023-07-02T01:09:00Z,1,82.1,150.6,3.184,2257.8,709,True,161.0,4.002,709,Run,0.0,3,0,0
Evening Run,Run,2023-07-02T00:05:53Z,1,86.3,151.3,4.306,7544.6,3374,True,193.0,6.438,1752,Run,0.0,3,0,0
Morning Run,Run,2023-06-30T13:52:08Z,1,82.9,158.1,3.271,16098.5,5240,True,176.0,4.348,4922,Run,15.8,5,4,2
Evening Run,Run,2023-06-29T01:09:36Z,1,81.7,157.3,3.001,1137.4,379,True,170.0,3.68,379,Run,0.0,2,0,0
Evening Run,Run,2023-06-29T00:11:16Z,1,83.4,164.4,3.662,10168.0,3246,True,190.0,6.05,2777,Run,3.9,4,7,5
Morning Run,Run,2023-06-27T13:17:40Z,1,84.3,158.4,3.253,12886.7,4323,True,184.0,4.139,3962,Run,10.2,3,3,0
Evening Run,Run,2023-06-26T23:28:55Z,1,85.2,144.7,3.371,6633.2,2510,True,160.0,4.411,1968,Run,0.0,2,0,0
Morning Run,Run,2023-06-25T14:34:50Z,1,82.0,152.7,3.318,14491.4,4589,True,173.0,4.588,4367,Run,10.1,8,1,1
Morning Run,Run,2023-06-24T14:18:44Z,1,83.1,149.8,3.327,6450.8,2007,True,163.0,4.232,1939,Run,4.6,6,1,1
Morning Run,Run,2023-06-22T13:12:42Z,1,82.3,145.6,3.376,9307.4,2977,True,158.0,4.77,2757,Run,5.4,3,2,1
Afternoon Run,Run,2023-06-20T22:09:15Z,1,83.3,147.4,3.396,2326.1,1471,True,176.0,4.793,685,Run,0.0,3,0,0
Afternoon Run,Run,2023-06-20T21:33:52Z,1,86.2,175.9,4.513,8872.6,2072,True,186.0,5.58,1966,Run,0.0,3,0,0
Afternoon Run,Run,2023-06-20T21:06:14Z,1,83.5,149.1,3.495,1625.0,465,True,166.0,5.166,465,Run,0.0,2,1,0
Evening Run,Run,2023-06-19T23:39:15Z,2,80.6,134.8,2.889,5209.7,2156,True,148.0,4.672,1803,Run,0.0,5,0,0
Morning Run,Run,2023-06-19T12:14:50Z,1,82.3,152.8,3.413,12876.9,3914,True,175.0,4.335,3773,Run,12.1,6,4,0
Morning Run,Run,2023-06-18T14:20:13Z,1,83.0,138.7,3.128,4833.1,1646,True,154.0,3.965,1545,Run,0.0,6,1,0
Night Run,Run,2023-06-17T02:01:11Z,1,80.6,152.1,3.013,1829.0,700,True,165.0,4.036,607,Run,0.0,4,0,0
Evening Run,Run,2023-06-17T00:45:58Z,1,82.5,164.5,3.626,12880.9,4297,True,188.0,5.818,3552,Run,0.0,5,4,0
Evening Run,Run,2023-06-16T01:08:54Z,2,,,2.995,10457.0,4100,False,,4.533,3492,Run,5.0,7,0,0
Morning Run,Run,2023-06-14T14:30:00Z,1,,,3.353,8046.7,2400,False,,0,2400,Run,0,4,0,0
Morning Run,Run,2023-06-14T13:14:17Z,1,83.2,160.8,3.606,10569.5,3899,True,186.0,5.742,2931,Run,0.0,4,1,0
Morning Run,Run,2023-06-13T13:12:05Z,1,82.8,132.4,2.981,3610.4,1489,True,154.0,4.1,1211,Run,0.0,4,0,0
Morning Run,Run,2023-06-12T13:20:27Z,2,81.3,152.6,3.122,12071.1,4503,True,174.0,4.447,3867,Run,10.4,8,0,0
Morning Run,Run,2023-06-10T13:16:29Z,1,82.7,159.9,3.368,16097.4,4876,True,175.0,5.404,4780,Run,15.2,2,9,3
Morning Run,Run,2023-06-09T14:27:34Z,1,80.9,162.0,3.479,1614.3,464,True,171.0,3.583,464,Run,0,2,0,0
Morning Run,Run,2023-06-09T13:30:09Z,1,81.2,158.1,3.515,11323.9,3313,True,179.0,4.089,3222,Run,0,2,0,0
Morning Run,Run,2023-06-08T13:22:27Z,1,82.6,156.1,3.299,9667.2,3021,True,177.0,5.394,2930,Run,0.0,2,0,0
Morning Run,Run,2023-06-07T13:00:06Z,1,79.8,137.3,3.248,6454.4,2151,True,155.0,3.592,1987,Run,0,1,0,0
Afternoon Ride,Ride,2023-06-06T21:17:23Z,1,,158.9,0.75,1992.3,3297,True,185.0,3.468,2656,Ride,0.0,1,0,0
Evening Run,Run,2023-06-05T01:46:55Z,2,80.7,133.1,3.117,1739.3,572,True,148.0,3.719,558,Run,0.0,1,0,0
Evening Run,Run,2023-06-04T00:56:49Z,2,80.9,140.2,2.92,4797.5,1729,True,156.0,3.727,1643,Run,0.0,1,0,0
Afternoon Run,Run,2023-06-03T22:58:08Z,1,79.9,132.6,3.189,1820.8,589,True,148.0,3.577,571,Run,0.0,1,0,0
Morning Run,Run,2023-06-02T13:38:35Z,1,79.9,140.2,2.827,1913.6,1971,True,158.0,3.519,677,Run,0.0,1,0,0
Morning Run,Run,2023-06-02T12:32:26Z,1,85.0,162.2,3.836,11001.8,3843,True,187.0,5.59,2868,Run,5.2,1,0,0
Morning Run,Run,2023-06-01T12:34:12Z,2,79.4,128.2,2.983,3224.2,1295,True,137.0,3.578,1081,Run,0.0,1,1,1
Morning Run,Run,2023-05-30T13:35:18Z,1,82.5,168.6,3.698,11271.5,3159,True,192.0,4.453,3048,Run,0.0,8,7,6
Morning Run,Run,2023-05-29T13:55:13Z,2,82.2,157.9,3.387,9673.6,3665,True,176.0,5.016,2856,Run,4.8,11,0,0
Morning Run,Run,2023-05-27T14:36:26Z,2,81.5,148.1,3.179,6568.4,2448,True,167.0,4.433,2066,Run,4.8,5,0,0
Morning Run,Run,2023-05-25T14:30:46Z,2,82.6,149.5,3.233,12455.3,5463,True,164.0,4.275,3852,Run,4.5,8,1,0
Afternoon Run,Run,2023-05-24T20:44:01Z,2,81.8,154.6,3.325,9684.5,3700,True,173.0,6.044,2913,Run,2.9,2,0,0
Morning Run,Run,2023-05-23T15:16:28Z,2,80.7,135.9,2.577,3223.9,2119,True,157.0,3.313,1251,Run,0.0,7,0,0
Morning Run,Run,2023-05-22T13:53:37Z,2,79.9,157.5,3.081,13537.7,4664,True,176.0,4.21,4394,Run,8.4,12,0,0
Afternoon Run,Run,2023-05-20T19:29:46Z,1,80.4,169.9,3.217,12885.3,4022,True,184.0,4.578,4005,Run,6.3,8,0,0
Morning Run,Run,2023-05-18T15:56:24Z,1,82.5,166.2,3.401,9664.5,3311,True,180.0,4.593,2842,Run,0.0,6,0,0
Morning Run,Run,2023-05-17T13:34:33Z,2,81.8,160.5,3.271,9664.6,4835,True,179.0,4.064,2955,Run,0.0,6,0,0
Morning Run,Run,2023-05-16T14:14:09Z,1,81.9,168.3,3.366,7273.6,2339,True,182.0,4.276,2161,Run,5.3,5,1,0
Evening Run,Run,2023-05-16T00:02:55Z,1,80.9,159.0,3.394,6449.1,2161,True,173.0,4.572,1900,Run,5.2,5,0,0
Evening Run,Run,2023-05-13T23:29:42Z,2,77.8,157.9,3.037,9820.7,5101,True,175.0,3.986,3234,Run,3.8,14,0,0
Afternoon Run,Run,2023-05-12T22:21:58Z,1,77.3,162.5,3.256,6454.2,2457,True,183.0,3.86,1982,Run,5.3,6,0,0
Afternoon Run,Run,2023-05-11T18:49:45Z,1,81.1,173.3,3.338,9659.9,3321,True,191.0,4.157,2894,Run,3.7,13,0,0
Afternoon Run,Run,2023-05-10T22:12:53Z,1,,,3.855,1730.8,693,False,,8.574,449,Run,4.1,6,0,0
Afternoon Run,Run,2023-05-09T00:14:24Z,1,,,3.424,6515.3,2165,False,,6.566,1903,Run,9.9,6,0,0
Evening Run,Run,2023-04-24T01:16:00Z,1,80.1,142.3,3.451,6174.1,2226,True,168.0,4.361,1789,Run,0.0,5,0,0
Evening Run,Run,2023-04-22T01:30:12Z,1,81.2,155.2,3.448,9352.1,3240,True,174.0,4.633,2712,Run,16.9,6,0,0
Afternoon Run,Run,2023-04-20T23:54:07Z,1,81.9,155.0,3.469,7129.4,2435,True,176.0,4.978,2055,Run,10.4,7,0,0
Afternoon Run,Run,2023-04-17T00:48:20Z,1,82.2,157.0,3.484,7480.6,2415,True,174.0,4.427,2147,Run,5.8,8,0,0
Evening Run,Run,2023-04-15T01:42:13Z,1,82.6,140.6,4.147,1351.8,812,True,167.0,5.307,326,Run,0.0,6,1,0
Evening Run,Run,2023-04-15T01:04:41Z,1,81.8,146.1,3.51,3166.4,1078,True,165.0,4.477,902,Run,6.0,5,0,0
Evening Run,Run,2023-04-13T01:38:04Z,2,82.4,147.6,3.44,5087.6,1543,True,159.0,4.275,1479,Run,0.0,5,0,0
Afternoon Run,Run,2023-04-12T00:46:57Z,2,83.2,151.1,3.518,6553.4,1921,True,161.0,4.823,1863,Run,0.0,7,0,0
Evening Run,Run,2023-04-06T01:37:18Z,1,80.0,134.9,2.864,4001.1,1641,True,148.0,3.734,1397,Run,0.0,4,0,0
Evening Run,Run,2023-04-05T01:22:05Z,1,82.0,148.9,3.268,1591.7,490,True,159.0,4.193,487,Run,0.0,4,0,0
Evening Run,Run,2023-04-05T01:18:53Z,1,83.9,133.2,2.859,277.3,103,True,145.0,3.507,97,Run,0.0,5,0,0
Afternoon Run,Run,2023-04-05T00:42:52Z,1,82.9,168.2,4.566,6638.4,1522,True,184.0,5.866,1454,Run,0.0,8,0,0
Afternoon Run,Run,2023-04-05T00:01:42Z,1,84.1,141.0,3.404,1620.3,725,True,158.0,6.372,476,Run,0.0,4,0,0
Evening Run,Run,2023-04-04T01:20:47Z,2,80.4,153.2,3.621,13076.5,3822,True,169.0,4.896,3611,Run,0.0,6,0,0
Evening Run,Run,2023-03-31T01:24:53Z,1,83.1,147.1,3.56,11765.9,4054,True,164.0,6.089,3305,Run,21.3,6,0,0
Evening Run,Run,2023-03-30T03:52:41Z,2,77.5,131.1,2.559,1533.1,606,True,143.0,4.471,599,Run,0.0,4,0,0
Evening Run,Run,2023-03-30T02:40:40Z,3,76.8,127.2,2.259,1624.5,783,True,140.0,3.829,719,Run,2.8,7,0,0
Evening Workout,Workout,2023-03-28T01:53:26Z,1,,124.8,0.0,0.0,3518,True,148.0,0.0,3518,Workout,0,5,0,0
Afternoon Workout,Workout,2023-03-24T22:26:10Z,1,,136.0,0.0,0.0,4305,True,171.0,0.0,4305,Workout,0,5,0,0
Afternoon Run,Run,2023-03-22T20:47:00Z,1,,,3.832,9656.1,2520,False,,0,2520,Run,0,7,0,0
Lunch Swim,Swim,2023-03-22T13:02:00Z,1,,,0.457,297.2,650,False,,0,650,Swim,0,8,0,0
Lunch Run,Run,2023-03-21T18:05:00Z,1,,,3.206,16093.5,5020,False,,0,5020,Run,0,5,0,0
Morning Run,Run,2023-03-20T16:28:00Z,1,,,3.219,5632.7,1750,False,,0,1750,Run,0,1,0,0
Lunch Run,Run,2023-03-17T21:59:17Z,2,49.1,119.3,0.517,9847.5,19576,True,158.0,2.934,19048,Run,1383.9,17,0,0
Morning Run,Run,2023-03-15T17:35:44Z,2,,,2.989,18505.7,9376,False,,5.047,6191,Run,132.2,13,0,0
Evening Run,Run,2023-03-15T04:08:44Z,2,78.1,144.7,3.136,5190.0,3630,True,166.0,4.849,1655,Run,42.1,8,0,0
Evening Workout,Workout,2023-03-13T01:31:14Z,1,,129.4,0.0,0.0,5196,True,163.0,0.0,5196,Workout,0,7,0,0
Afternoon Workout,Workout,2023-03-11T23:32:49Z,1,,134.9,0.0,0.0,4047,True,150.0,0.0,4047,Workout,0,5,0,0
Lunch Run,Run,2023-03-10T19:10:00Z,1,,,3.353,12874.8,3840,False,,0,3840,Run,0,0,0,0
Afternoon Workout,Workout,2023-03-11T00:57:17Z,1,,159.4,0.0,0.0,3856,True,175.0,0.0,3856,Workout,0,7,0,0
Evening Run,Run,2023-03-09T03:42:01Z,2,79.7,147.2,2.977,1676.1,563,True,156.0,3.99,563,Run,0.0,3,0,0
Evening Run,Run,2023-03-09T02:53:44Z,2,83.1,171.7,4.544,8138.1,2046,True,189.0,6.0,1791,Run,0.0,8,0,0
Evening Run,Run,2023-03-09T02:01:53Z,2,78.6,139.9,3.208,3528.5,1825,True,158.0,4.313,1100,Run,0.0,6,0,0
Lunch Run,Run,2023-03-07T19:51:08Z,1,82.7,153.6,3.427,15423.8,4714,True,167.0,4.944,4501,Run,29.8,13,0,0
Lunch Run,Run,2023-03-05T19:43:30Z,2,79.4,143.2,3.122,21622.9,9135,True,162.0,5.376,6927,Run,176.0,15,2,1
Evening Run,Run,2023-03-02T03:42:23Z,3,77.6,142.3,2.726,2311.4,848,True,155.0,3.549,848,Run,0.0,9,0,0
Evening Run,Run,2023-03-02T03:03:07Z,2,82.2,174.3,4.444,6509.8,1615,True,190.0,5.924,1465,Run,0.0,9,0,0
Evening Run,Run,2023-03-02T02:19:38Z,2,76.0,149.0,2.973,3666.2,1253,True,167.0,4.413,1233,Run,0.0,5,0,0
Evening Run,Run,2023-03-01T02:23:00Z,1,,,1.993,19312.2,9690,False,,0,9690,Run,0,0,0,0
Afternoon Workout,Workout,2023-03-01T00:01:44Z,1,,151.0,0.0,0.0,4262,True,165.0,0.0,4262,Workout,0,5,0,0
Afternoon Run,Run,2023-02-27T23:05:00Z,1,,,3.162,9656.1,3054,False,,0,3054,Run,0,0,0,0
Afternoon Swim,Swim,2023-02-27T22:07:01Z,1,,,0.762,137.2,180,False,,0,180,Swim,0,10,0,0
Morning Workout,Workout,2023-02-27T16:19:25Z,1,,150.1,0.0,0.0,2647,True,167.0,0.0,2647,Workout,0,8,0,0
Morning Run,Run,2023-02-25T18:32:42Z,2,78.0,133.9,2.16,3046.0,2040,True,147.0,3.448,1410,Run,347.1,7,5,1
Lunch Run,Run,2023-02-19T20:53:07Z,1,79.7,139.9,3.381,13029.9,4941,True,160.0,4.981,3854,Run,114.7,15,0,0
Afternoon Run,Run,2023-02-15T00:19:05Z,1,80.7,172.7,4.411,6453.0,1570,True,187.0,5.376,1463,Run,36.2,13,3,1
Afternoon Run,Run,2023-02-14T23:50:26Z,2,76.2,131.6,3.26,1623.3,508,True,148.0,3.896,498,Run,7.4,7,0,0
Morning Ride,Ride,2023-02-12T15:48:44Z,3,,159.7,8.18,19509.4,2385,True,186.0,10.181,2385,Ride,16.0,9,106,44
Evening Run,Run,2023-02-09T04:04:33Z,2,76.9,141.6,2.711,1710.6,1025,True,157.0,3.369,631,Run,0.0,8,0,0
Evening Run,Run,2023-02-09T03:26:08Z,1,80.9,181.0,4.462,6536.9,1614,True,190.0,5.853,1465,Run,0.0,12,0,0
Evening Run,Run,2023-02-09T02:43:20Z,1,76.4,140.0,3.283,1618.4,493,True,152.0,3.71,493,Run,0.0,5,0,0
Evening Workout,Workout,2023-02-08T04:31:05Z,1,,143.4,0.0,0.0,3354,True,160.0,0.0,3354,Workout,0,9,0,0
Evening Workout,Workout,2023-02-07T03:41:21Z,1,,139.6,0.0,0.0,2707,True,155.0,0.0,2707,Workout,0,6,0,0
Evening Workout,Workout,2023-02-06T04:56:03Z,1,,146.2,0.0,0.0,2653,True,160.0,0.0,2653,Workout,0,4,0,0
Afternoon Ride,Ride,2023-02-04T23:57:00Z,1,,,8.253,32186.9,3900,False,,0,3900,Ride,0,7,0,0
Night Workout,Workout,2023-02-04T05:13:21Z,1,,70.6,0.0,0.0,1902,True,85.0,0.0,1902,Workout,0,7,0,0
Afternoon Run,Run,2023-02-03T00:44:01Z,3,77.0,144.8,3.406,10006.3,3818,True,163.0,4.42,2938,Run,29.9,12,1,0
Evening Run,Run,2023-02-02T04:20:21Z,3,78.1,136.6,3.52,1330.7,378,True,147.0,4.936,378,Run,0.0,6,0,0
Afternoon Run,Run,2023-02-01T01:48:39Z,1,80.6,151.0,4.076,1597.8,392,True,171.0,6.07,392,Run,0.0,7,0,0
Morning Run,Run,2023-01-31T18:47:01Z,1,78.0,154.3,3.5,13079.5,4164,True,176.0,5.588,3737,Run,45.9,12,0,0
Afternoon Run,Run,2023-01-31T01:28:41Z,4,77.4,141.9,3.179,2050.7,1566,True,155.0,4.733,645,Run,2.9,1,0,0
Afternoon Workout,Workout,2023-01-30T00:40:31Z,1,,134.2,0.0,0.0,5899,True,168.0,0.0,5899,Workout,0,8,0,0
Morning Ride,Ride,2023-01-28T18:38:11Z,7,,137.2,6.361,29339.1,6068,True,177.0,13.723,4612,Ride,80.3,13,27,21
Morning Run,Run,2023-01-28T18:30:57Z,1,,,1.027,10.3,14,False,,2.054,10,Run,0.0,5,0,0
Morning Ride,Ride,2023-01-28T15:25:13Z,11,,128.5,4.888,25255.6,6032,True,154.0,11.01,5167,Ride,384.8,13,0,0
Afternoon Workout,Workout,2023-01-27T01:47:23Z,1,,128.3,0.0,0.0,4530,True,157.0,0.0,4530,Workout,0,5,0,0
Afternoon Run,Run,2023-01-25T20:38:00Z,1,,,3.755,4506.2,1200,False,,0,1200,Run,0,7,0,0
Evening Workout,Workout,2023-01-26T03:05:34Z,1,,139.3,0.0,0.0,2458,True,157.0,0.0,2458,Workout,0,5,0,0
Evening Workout,Workout,2023-01-25T03:09:48Z,1,,115.3,0.0,0.0,4567,True,138.0,0.0,4567,Workout,0,6,0,0
Evening Workout,Workout,2023-01-24T04:14:34Z,1,,143.4,0.0,0.0,1095,True,154.0,0.0,1095,Workout,0,5,0,0
Elliptical,Workout,2023-01-24T03:43:11Z,1,,160.5,0.0,0.0,1868,True,185.0,0.0,1868,Workout,0,4,0,0
Evening Run,Run,2023-01-24T03:23:52Z,1,81.6,158.2,3.732,2213.2,620,True,178.0,4.404,593,Run,0.0,6,0,0
Evening Run,Run,2023-01-23T04:32:40Z,1,81.4,145.8,3.946,1570.4,411,True,162.0,5.385,398,Run,0.0,9,0,0
Morning Run,Run,2023-01-21T18:37:00Z,1,82.5,151.8,3.898,1730.8,596,True,172.0,4.38,444,Run,11.1,7,0,0
Morning Ride,Ride,2023-01-21T16:51:42Z,2,,155.8,6.604,34306.2,5752,True,184.0,12.495,5195,Ride,460.5,15,173,48
Evening Workout,Workout,2023-01-21T02:30:43Z,1,,134.9,0.0,0.0,3609,True,159.0,0.0,3609,Workout,0,4,0,0
Evening Workout,Workout,2023-01-19T04:12:19Z,1,,136.9,0.0,0.0,3697,True,160.0,0.0,3697,Workout,0,7,0,0
Evening Run,Run,2023-01-19T02:47:31Z,1,82.8,139.4,3.872,607.8,173,True,152.0,4.922,157,Run,0.0,0,0,0
Lunch Workout,Workout,2023-01-17T19:50:15Z,1,,144.1,0.0,0.0,3186,True,186.0,0.0,3186,Workout,0,0,0,0
Evening Ride,Ride,2023-01-17T04:56:57Z,1,,,8.494,30577.6,3600,False,,0,3600,Ride,0,0,0,0
Afternoon Run,Run,2023-01-14T01:36:09Z,2,82.5,140.4,3.72,1301.9,350,True,150.0,4.675,350,Run,0.0,0,0,0
Evening Ride,Ride,2023-01-12T03:18:51Z,1,,,8.494,30577.6,3600,False,,0,3600,Ride,0,0,0,0
Afternoon Activity,Elliptical,2023-01-10T21:17:00Z,1,,,0.0,0.0,3600,False,,0,3600,Elliptical,0,0,0,0
Evening Ride,Ride,2023-01-07T02:10:16Z,1,,,8.449,30577.6,3619,False,,0,3619,Ride,0,0,0,0
Morning Workout,Workout,2023-01-05T11:12:57Z,1,,133.9,0.0,0.0,2025,True,155.0,0.0,2025,Workout,0,0,0,0
Evening Run,Run,2023-01-04T21:32:59Z,2,,,3.303,13458.2,18507,False,,5.36,4075,Run,43.7,0,0,0
Night Run,Run,2023-01-04T03:12:41Z,2,76.6,153.1,3.162,8054.6,2627,True,177.0,4.816,2547,Run,2.3,0,5,0
Afternoon Run,Run,2022-12-31T22:33:16Z,2,81.4,151.1,3.829,9702.9,3074,True,180.0,4.974,2534,Run,6.4,0,3,1
Afternoon Run,Run,2022-12-29T21:35:22Z,1,81.3,147.4,3.892,8055.8,2933,True,175.0,5.626,2070,Run,3.6,0,1,0
Afternoon Run,Run,2022-12-27T22:29:33Z,1,75.5,132.4,3.381,6471.5,2092,True,153.0,3.96,1914,Run,5.7,0,1,1
Afternoon Run,Run,2022-12-20T22:19:24Z,1,75.5,149.7,3.446,8053.0,2479,True,173.0,4.772,2337,Run,0.0,7,4,0
Afternoon Run,Run,2022-12-18T23:17:35Z,1,76.0,146.1,3.421,12361.6,4003,True,165.0,4.354,3613,Run,0.0,7,5,1
Afternoon Workout,Workout,2022-12-17T19:38:06Z,1,,150.2,0.0,0.0,4485,True,176.0,0.0,4485,Workout,0,4,0,0
Afternoon Run,Run,2022-12-16T23:21:31Z,2,76.3,151.9,3.445,12894.2,3816,True,170.0,4.952,3743,Run,2.8,7,9,3
Evening Run,Run,2022-12-16T02:39:35Z,1,79.4,154.1,3.506,6882.7,2279,True,171.0,5.043,1963,Run,0.0,5,1,0
Night Run,Run,2022-12-15T06:16:49Z,2,77.0,159.4,3.586,10474.2,2959,True,174.0,5.976,2921,Run,41.7,8,1,0
Afternoon Workout,Workout,2022-12-15T00:41:45Z,1,,141.0,0.0,0.0,3585,True,158.0,0.0,3585,Workout,0,5,0,0
Morning Run,Run,2022-12-13T14:44:46Z,3,,,1.219,2795.4,4108,False,,3.752,2294,Run,36.0,3,0,0
Afternoon Workout,Workout,2022-12-09T23:25:29Z,1,,153.5,0.0,0.0,3429,True,169.0,0.0,3429,Workout,0,4,0,0
Afternoon Workout,Workout,2022-12-08T23:06:33Z,1,,141.9,0.0,0.0,2130,True,158.0,0.0,2130,Workout,0,4,0,0
Night Run,Run,2022-12-08T07:09:18Z,1,77.6,167.9,3.906,6621.0,1763,True,182.0,8.532,1695,Run,11.4,10,2,2
Elliptical,Workout,2022-12-07T06:42:25Z,1,,143.6,0.0,0.0,3601,True,159.0,0.0,3601,Workout,0,7,0,0
Afternoon Workout,Workout,2022-12-06T01:38:29Z,1,,142.3,0.0,0.0,3646,True,166.0,0.0,3646,Workout,0,5,0,0
Afternoon Run,Run,2022-11-28T23:40:26Z,1,78.2,141.1,3.417,5805.7,2514,True,166.0,4.128,1699,Run,3.9,6,1,0
Afternoon Run,Run,2022-11-26T20:34:05Z,1,77.2,152.7,3.554,16102.7,4893,True,165.0,4.887,4531,Run,5.5,8,7,0
Afternoon Run,Run,2022-11-25T22:48:25Z,1,77.0,133.1,3.529,4898.0,1527,True,153.0,4.657,1388,Run,4.8,5,0,0
Afternoon Run,Run,2022-11-24T22:52:35Z,1,78.1,165.2,4.272,6459.4,2012,True,184.0,5.338,1512,Run,0.0,4,6,2
Turkey Trot,Run,2022-11-24T14:36:55Z,39,78.3,161.5,3.891,7213.7,1858,True,185.0,5.078,1854,Run,5.1,5,2,1
Evening Run,Run,2022-11-23T23:20:20Z,1,77.3,151.4,3.46,12883.2,4275,True,174.0,6.266,3723,Run,6.8,8,1,0
Evening Run,Run,2022-11-23T02:55:13Z,1,,,3.353,4828.0,1440,False,,0,1440,Run,0,4,0,0
Afternoon Run,Run,2022-11-23T01:39:46Z,1,76.3,155.1,3.433,3223.2,939,True,170.0,5.93,939,Run,0.0,4,2,1
Afternoon Run,Run,2022-11-21T23:39:35Z,1,76.2,157.4,3.561,12878.1,4387,True,177.0,5.023,3616,Run,17.5,7,1,0
Morning Run,Run,2022-11-20T16:52:00Z,1,,,3.353,1609.4,480,False,,0,480,Run,0,3,0,0
Afternoon Run,Run,2022-11-20T00:46:21Z,1,75.3,151.1,3.406,9907.8,3034,True,169.0,5.91,2909,Run,15.3,7,0,0
Afternoon Run,Run,2022-11-18T22:44:15Z,1,75.9,139.8,3.29,6468.0,3061,True,163.0,4.562,1966,Run,10.4,8,0,0
Afternoon Run,Run,2022-11-18T00:05:07Z,1,79.8,172.3,4.559,8051.1,1809,True,185.0,5.856,1766,Run,15.5,10,2,0
Afternoon Run,Run,2022-11-17T22:56:29Z,1,75.3,137.4,3.39,4688.8,3349,True,153.0,5.154,1383,Run,5.1,6,0,0
Afternoon Run,Run,2022-11-16T22:56:24Z,1,74.9,153.3,3.498,9760.3,3126,True,170.0,5.6,2790,Run,14.2,6,0,0
Night Run,Run,2022-11-15T21:27:00Z,1,,,3.476,9656.1,2778,False,,0,2778,Run,0,5,0,0
Run,Run,2022-11-14T19:33:00Z,1,,,3.487,12552.9,3600,False,,0,3600,Run,0,6,0,0
With benjamin,Run,2022-11-13T21:40:57Z,2,75.4,154.5,3.333,11370.5,3706,True,172.0,9.492,3411,Run,11.6,8,1,1
Evening Run,Run,2022-11-13T02:12:20Z,1,74.2,151.7,2.364,4532.6,1917,True,172.0,2.67,1917,Run,0,3,0,0
Elliptical,Workout,2022-11-09T16:03:05Z,1,,136.5,0.0,0.0,3602,True,150.0,0.0,3602,Workout,0,4,0,0
Morning Activity,Elliptical,2022-11-08T17:06:00Z,1,,,0.0,0.0,3600,False,,0,3600,Elliptical,0,7,0,0
Afternoon Workout,Workout,2022-11-07T01:56:36Z,1,,143.9,0.0,0.0,3663,True,158.0,0.0,3663,Workout,0,5,0,0
Afternoon Run,Run,2022-11-05T22:01:20Z,6,77.5,157.3,2.531,3029.2,1224,True,174.0,4.103,1197,Run,158.0,7,1,0
Morning Run,Run,2022-11-05T17:57:00Z,5,77.1,164.6,3.226,4955.3,2043,True,176.0,4.314,1536,Run,105.6,5,0,0
Evening Workout,Workout,2022-11-01T02:07:38Z,1,,130.3,0.0,0.0,3659,True,151.0,0.0,3659,Workout,0,3,0,0
Afternoon Workout,Workout,2022-10-30T23:48:48Z,1,,132.0,0.0,0.0,3664,True,148.0,0.0,3664,Workout,0,3,0,0
Afternoon Run,Run,2022-10-28T00:49:26Z,1,78.2,138.9,3.09,698.5,231,True,154.0,4.08,226,Run,0.0,4,0,0
Afternoon Run,Run,2022-10-28T00:22:56Z,1,79.8,163.6,4.667,6450.0,1389,True,189.0,6.27,1382,Run,12.1,5,2,0
Afternoon Run,Run,2022-10-27T23:45:51Z,1,74.7,147.6,3.561,3361.6,988,True,163.0,5.928,944,Run,6.4,4,0,0
Afternoon Run,Run,2022-10-27T00:33:24Z,1,75.2,139.5,3.518,8113.1,2592,True,159.0,4.859,2306,Run,10.8,5,0,0
Evening Run,Run,2022-10-25T21:42:00Z,1,,,3.6,7243.8,2012,False,,0,2012,Run,0,4,0,0
Afternoon Run,Run,2022-10-26T00:45:21Z,1,74.8,154.4,3.606,3461.7,960,True,167.0,4.378,960,Run,0.0,4,0,0
Evening Run,Run,2022-10-25T01:06:25Z,1,74.3,159.6,3.632,12843.7,3648,True,173.0,5.718,3536,Run,23.3,5,0,0
Afternoon Run,Run,2022-10-22T21:07:46Z,1,74.7,135.6,3.668,9893.7,2743,True,151.0,6.314,2697,Run,18.3,5,2,0
Morning Run,Run,2022-10-21T17:34:34Z,1,74.3,147.0,3.457,6502.9,2836,True,168.0,5.602,1881,Run,12.2,3,0,0
Morning Run,Run,2022-10-20T16:45:23Z,1,75.3,137.9,3.427,3153.0,1471,True,163.0,5.642,920,Run,0.0,3,0,0
Morning Run,Run,2022-10-19T15:32:30Z,1,74.7,140.5,3.465,3136.0,1370,True,155.0,5.978,905,Run,2.4,2,1,0
Elliptical,Elliptical,2022-10-18T08:41:00Z,1,,,0.0,0.0,1800,False,,0,1800,Elliptical,0,2,0,0
Morning Workout,Workout,2022-10-17T14:16:25Z,1,,134.7,0.0,0.0,3348,True,164.0,0.0,3348,Workout,0,3,0,0
Elliptical,Workout,2022-10-16T17:44:59Z,1,,144.1,0.0,0.0,3928,True,161.0,0.0,3928,Workout,0,2,0,0
Elliptical,Workout,2022-10-15T21:18:37Z,1,,,0.0,0.0,2700,False,,0,2700,Workout,0,2,0,0
