biggest_ride_distance,biggest_climb_elevation_gain,recent_ride_totals,all_ride_totals,recent_run_totals,all_run_totals,recent_swim_totals,all_swim_totals,ytd_ride_totals,ytd_run_totals,ytd_swim_totals
40233.7,,"{'count': 7, 'distance': 10299.8017578125, 'moving_time': 11006, 'elapsed_time': 11006, 'elevation_gain': 0.0, 'achievement_count': 0}","{'count': 20, 'distance': 145286, 'moving_time': 36596, 'elapsed_time': 36840, 'elevation_gain': 138}","{'count': 29, 'distance': 125893.13916015625, 'moving_time': 35356, 'elapsed_time': 37341, 'elevation_gain': 245.24853134155273, 'achievement_count': 1}","{'count': 495, 'distance': 3088804, 'moving_time': 868253, 'elapsed_time': 4747547, 'elevation_gain': 11156}","{'count': 0, 'distance': 0.0, 'moving_time': 0, 'elapsed_time': 0, 'elevation_gain': 0.0, 'achievement_count': 0}","{'count': 0, 'distance': 0, 'moving_time': 0, 'elapsed_time': 0, 'elevation_gain': 0}","{'count': 11, 'distance': 66627, 'moving_time': 20834, 'elapsed_time': 20834, 'elevation_gain': 0}","{'count': 84, 'distance': 443108, 'moving_time': 126070, 'elapsed_time': 131642, 'elevation_gain': 686}","{'count': 0, 'distance': 0, 'moving_time': 0, 'elapsed_time': 0, 'elevation_gain': 0}"
