name,type,start_date,athlete_count,average_cadence,average_heartrate,average_speed,distance,elapsed_time,has_heartrate,max_heartrate,max_speed,moving_time,sport_type,total_elevation_gain,kudos_count,achievement_count,pr_count
Morning Run,Run,2023-08-19T16:05:09Z,1,81.8,147.5,7.6899082568807335,18209.1,5357,True,165.0,4.414,5221,Run,5.1,6,32,13
Morning Run,Run,2023-08-18T14:52:18Z,2,79.3,133.7,8.577678285897028,11067.8,4953,True,145.0,5.052,3539,Run,23.4,0,0,0
Evening Run,Run,2023-08-14T23:29:25Z,1,81.8,158.0,7.790415335463258,4097.7,1279,True,172.0,4.894,1190,Run,3.2,0,1,0
Evening Run,Run,2023-08-12T00:25:11Z,2,80.2,146.5,8.60795892169448,9818.8,3512,True,167.0,5.454,3151,Run,5.2,0,0,0
Evening Run,Run,2023-08-07T01:39:59Z,1,78.6,145.2,8.429415461973603,8403.8,2862,True,158.0,6.793,2641,Run,0.0,0,0,0
Evening Run,Run,2023-08-05T00:10:44Z,1,81.1,155.2,8.105893019038984,11273.3,4740,True,195.0,5.155,3407,Run,5.3,0,1,0
Morning Run,Run,2023-08-03T14:06:44Z,1,81.4,149.4,8.29387755102041,12887.8,4206,True,177.0,4.357,3985,Run,11.0,0,2,0
Evening Run,Run,2023-08-02T00:27:40Z,1,81.7,148.4,8.51504761904762,9094.0,4655,True,194.0,6.387,2887,Run,2.0,0,3,0
Morning Run,Run,2023-07-31T13:52:09Z,1,81.9,156.9,7.9450236966824646,12887.7,4546,True,180.0,4.195,3817,Run,4.7,0,1,0
Evening Run,Run,2023-07-28T00:54:04Z,1,78.2,135.2,11.138870431893688,821.1,341,True,142.0,3.047,341,Run,0.0,2,0,0
Evening Run,Run,2023-07-27T23:59:56Z,12,85.4,187.5,6.727464258841235,2997.9,752,True,197.0,6.007,752,Run,0.0,3,0,0
Evening Run,Run,2023-07-27T23:29:33Z,2,83.6,151.1,8.843521266073196,1634.9,539,True,164.0,3.677,539,Run,2.8,2,0,0
Evening Run,Run,2023-07-27T00:23:42Z,2,80.0,127.3,8.674773609314359,1623.1,542,True,145.0,3.727,525,Run,0.0,3,0,0
Evening Run,Run,2023-07-26T00:50:00Z,1,81.9,140.7,7.448597611774509,6939.7,3985,True,181.0,5.66,1927,Run,0.0,3,0,0
Evening Run,Run,2023-07-24T23:33:45Z,5,80.7,151.5,8.074172185430465,8051.5,2424,True,166.0,4.48,2424,Run,3.6,4,1,0
Morning Run,Run,2023-07-23T13:52:02Z,1,83.5,150.2,7.504868494683828,19323.3,5501,True,172.0,6.767,5407,Run,11.3,5,6,1
Morning Run,Run,2023-07-21T14:11:43Z,1,82.0,138.4,8.861050545094152,9664.8,3940,True,165.0,4.447,3193,Run,145.3,4,0,0
Morning Walk,Walk,2023-07-20T16:30:59Z,1,51.1,99.3,23.323826086956526,4493.4,4070,True,116.0,1.905,3907,Walk,167.7,4,0,0
Morning Run,Run,2023-07-20T13:39:52Z,1,84.1,147.6,7.8565905096660815,11279.1,4118,True,181.0,4.276,3304,Run,99.1,5,0,0
Morning Run,Run,2023-07-18T13:47:22Z,1,81.9,141.3,8.805778069599475,12131.0,5608,True,161.0,4.231,3983,Run,196.1,5,0,0
Morning Run,Run,2023-07-17T12:20:43Z,2,82.6,144.0,8.445340050377833,12885.8,4313,True,168.0,4.557,4057,Run,4.8,2,1,0
Morning Run,Run,2023-07-16T13:01:27Z,10,80.1,138.0,10.51858823529412,4876.0,1926,True,168.0,3.873,1912,Run,7.0,3,0,0
Afternoon Run,Run,2023-07-15T21:54:20Z,1,,,7.999522815389203,1609.4,480,False,,0,480,Run,0,0,0,0
Morning Run,Run,2023-07-15T12:13:48Z,1,82.2,153.2,7.942671009771987,16109.8,5198,True,185.0,6.13,4770,Run,4.9,3,0,0
Evening Run,Run,2023-07-14T01:07:12Z,2,78.3,133.1,11.255728073856483,4811.1,2709,True,154.0,5.605,2019,Run,5.3,3,0,0
Evening Run,Run,2023-07-14T00:01:36Z,10,83.2,174.7,6.2830639494026705,5758.9,1361,True,187.0,5.42,1349,Run,0.0,5,0,0
Evening Run,Run,2023-07-13T23:48:20Z,1,81.3,140.5,7.559864712514092,1575.5,613,True,158.0,4.213,444,Run,0.0,1,0,0
Evening Run,Run,2023-07-13T00:10:49Z,1,82.9,154.0,7.654794520547947,4842.3,1386,True,165.0,4.74,1382,Run,0.0,2,1,1
Evening Run,Run,2023-07-12T23:19:24Z,1,83.3,142.6,7.745423043603813,5822.0,1909,True,160.0,4.867,1681,Run,2.2,2,0,0
Afternoon Run,Run,2023-07-11T22:36:37Z,1,81.2,140.7,8.482732447817838,11275.4,4444,True,160.0,4.272,3566,Run,0.0,3,1,0
Morning Run,Run,2023-07-10T13:13:53Z,1,82.5,153.8,8.033063791554357,12885.5,4420,True,172.0,4.163,3859,Run,2.6,4,1,0
Morning Run,Run,2023-07-09T13:48:41Z,1,83.2,143.2,8.03547034152187,4870.0,1688,True,161.0,4.942,1459,Run,5.3,2,0,0
Morning Run,Run,2023-07-08T12:24:24Z,1,82.5,132.3,8.366313162819713,3565.0,1755,True,148.0,4.384,1112,Run,0.0,1,0,0
Evening Run,Run,2023-07-06T23:22:24Z,1,82.7,159.9,7.380957622454598,12880.6,4318,True,186.0,5.08,3544,Run,7.0,2,3,0
Evening Run,Run,2023-07-05T23:13:05Z,1,82.4,145.5,8.299009900990098,10026.3,3237,True,157.0,4.539,3102,Run,5.2,2,2,0
Morning Run,Run,2023-07-04T14:37:11Z,1,83.2,154.0,8.250507536142726,12895.7,4081,True,170.0,4.222,3967,Run,6.0,3,0,0
Evening Run,Run,2023-07-04T00:13:47Z,1,82.1,137.8,8.831873559433651,3234.3,1710,True,160.0,3.68,1065,Run,0.0,2,0,0
Evening Run,Run,2023-07-02T01:09:00Z,1,82.1,150.6,8.424120603015075,2257.8,709,True,161.0,4.002,709,Run,0.0,3,0,0
Evening Run,Run,2023-07-02T00:05:53Z,1,86.3,151.3,6.229075708313981,7544.6,3374,True,193.0,6.438,1752,Run,0.0,3,0,0
Morning Run,Run,2023-06-30T13:52:08Z,1,82.9,158.1,8.20006114338123,16098.5,5240,True,176.0,4.348,4922,Run,15.8,5,4,2
Evening Run,Run,2023-06-29T01:09:36Z,1,81.7,157.3,8.937820726424526,1137.4,379,True,170.0,3.68,379,Run,0.0,2,0,0
Evening Run,Run,2023-06-29T00:11:16Z,1,83.4,164.4,7.324522119060624,10168.0,3246,True,190.0,6.05,2777,Run,3.9,4,7,5
Morning Run,Run,2023-06-27T13:17:40Z,1,84.3,158.4,8.24543498309253,12886.7,4323,True,184.0,4.139,3962,Run,10.2,3,3,0
Evening Run,Run,2023-06-26T23:28:55Z,1,85.2,144.7,7.9568080688223075,6633.2,2510,True,160.0,4.411,1968,Run,0.0,2,0,0
Morning Run,Run,2023-06-25T14:34:50Z,1,82.0,152.7,8.08390596745027,14491.4,4589,True,173.0,4.588,4367,Run,10.1,8,1,1
Morning Run,Run,2023-06-24T14:18:44Z,1,83.1,149.8,8.062037871956719,6450.8,2007,True,163.0,4.232,1939,Run,4.6,6,1,1
Morning Run,Run,2023-06-22T13:12:42Z,1,82.3,145.6,7.9450236966824646,9307.4,2977,True,158.0,4.77,2757,Run,5.4,3,2,1
Afternoon Run,Run,2023-06-20T22:09:15Z,1,83.3,147.4,7.898233215547703,2326.1,1471,True,176.0,4.793,685,Run,0.0,3,0,0
Afternoon Run,Run,2023-06-20T21:33:52Z,1,86.2,175.9,5.943363616219809,8872.6,2072,True,186.0,5.58,1966,Run,0.0,3,0,0
Afternoon Run,Run,2023-06-20T21:06:14Z,1,83.5,149.1,7.67450643776824,1625.0,465,True,166.0,5.166,465,Run,0.0,2,1,0
Evening Run,Run,2023-06-19T23:39:15Z,2,80.6,134.8,9.284319833852546,5209.7,2156,True,148.0,4.672,1803,Run,0.0,5,0,0
Morning Run,Run,2023-06-19T12:14:50Z,1,82.3,152.8,7.858892469967771,12876.9,3914,True,175.0,4.335,3773,Run,12.1,6,4,0
Morning Run,Run,2023-06-18T14:20:13Z,1,83.0,138.7,8.574936061381074,4833.1,1646,True,154.0,3.965,1545,Run,0.0,6,1,0
Night Run,Run,2023-06-17T02:01:11Z,1,80.6,152.1,8.90222369731165,1829.0,700,True,165.0,4.036,607,Run,0.0,4,0,0
Evening Run,Run,2023-06-17T00:45:58Z,1,82.5,164.5,7.397242140099283,12880.9,4297,True,188.0,5.818,3552,Run,0.0,5,4,0
Evening Run,Run,2023-06-16T01:08:54Z,2,,,8.955726210350583,10457.0,4100,False,,4.533,3492,Run,5.0,7,0,0
Morning Run,Run,2023-06-14T14:30:00Z,1,,,7.999522815389203,8046.7,2400,False,,0,2400,Run,0,4,0,0
Morning Run,Run,2023-06-14T13:14:17Z,1,83.2,160.8,7.438269550748753,10569.5,3899,True,186.0,5.742,2931,Run,0.0,4,1,0
Morning Run,Run,2023-06-13T13:12:05Z,1,82.8,132.4,8.99778597785978,3610.4,1489,True,154.0,4.1,1211,Run,0.0,4,0,0
Morning Run,Run,2023-06-12T13:20:27Z,2,81.3,152.6,8.591415759128765,12071.1,4503,True,174.0,4.447,3867,Run,10.4,8,0,0
Morning Run,Run,2023-06-10T13:16:29Z,1,82.7,159.9,7.963895486935867,16097.4,4876,True,175.0,5.404,4780,Run,15.2,2,9,3
Morning Run,Run,2023-06-09T14:27:34Z,1,80.9,162.0,7.709801667145731,1614.3,464,True,171.0,3.583,464,Run,0,2,0,0
Morning Run,Run,2023-06-09T13:30:09Z,1,81.2,158.1,7.630839260312944,11323.9,3313,True,179.0,4.089,3222,Run,0,2,0,0
Morning Run,Run,2023-06-08T13:22:27Z,1,82.6,156.1,8.130463776902092,9667.2,3021,True,177.0,5.394,2930,Run,0.0,2,0,0
Morning Run,Run,2023-06-07T13:00:06Z,1,79.8,137.3,8.258128078817732,6454.4,2151,True,155.0,3.592,1987,Run,0,1,0,0
Afternoon Ride,Ride,2023-06-06T21:17:23Z,1,,158.9,35.7632,1992.3,3297,True,185.0,3.468,2656,Ride,0.0,1,0,0
Evening Run,Run,2023-06-05T01:46:55Z,2,80.7,133.1,8.60519730510106,1739.3,572,True,148.0,3.719,558,Run,0.0,1,0,0
Evening Run,Run,2023-06-04T00:56:49Z,2,80.9,140.2,9.185753424657534,4797.5,1729,True,156.0,3.727,1643,Run,0.0,1,0,0
Afternoon Run,Run,2023-06-03T22:58:08Z,1,79.9,132.6,8.410912511759173,1820.8,589,True,148.0,3.577,571,Run,0.0,1,0,0
Morning Run,Run,2023-06-02T13:38:35Z,1,79.9,140.2,9.487937743190663,1913.6,1971,True,158.0,3.519,677,Run,0.0,1,0,0
Morning Run,Run,2023-06-02T12:32:26Z,1,85.0,162.2,6.992283628779979,11001.8,3843,True,187.0,5.59,2868,Run,5.2,1,0,0
Morning Run,Run,2023-06-01T12:34:12Z,2,79.4,128.2,8.991753268521624,3224.2,1295,True,137.0,3.578,1081,Run,0.0,1,1,1
Morning Run,Run,2023-05-30T13:35:18Z,1,82.5,168.6,7.253217955651703,11271.5,3159,True,192.0,4.453,3048,Run,0.0,8,7,6
Morning Run,Run,2023-05-29T13:55:13Z,2,82.2,157.9,7.919220549158547,9673.6,3665,True,176.0,5.016,2856,Run,4.8,11,0,0
Morning Run,Run,2023-05-27T14:36:26Z,2,81.5,148.1,8.437370242214532,6568.4,2448,True,167.0,4.433,2066,Run,4.8,5,0,0
Morning Run,Run,2023-05-25T14:30:46Z,2,82.6,149.5,8.296442932261057,12455.3,5463,True,164.0,4.275,3852,Run,4.5,8,1,0
Afternoon Run,Run,2023-05-24T20:44:01Z,2,81.8,154.6,8.066887218045112,9684.5,3700,True,173.0,6.044,2913,Run,2.9,2,0,0
Morning Run,Run,2023-05-23T15:16:28Z,2,80.7,135.9,10.40838183934808,3223.9,2119,True,157.0,3.313,1251,Run,0.0,7,0,0
Morning Run,Run,2023-05-22T13:53:37Z,2,79.9,157.5,8.705744888023368,13537.7,4664,True,176.0,4.21,4394,Run,8.4,12,0,0
Afternoon Run,Run,2023-05-20T19:29:46Z,1,80.4,169.9,8.337705937208579,12885.3,4022,True,184.0,4.578,4005,Run,6.3,8,0,0
Morning Run,Run,2023-05-18T15:56:24Z,1,82.5,166.2,7.886621581887679,9664.5,3311,True,180.0,4.593,2842,Run,0.0,6,0,0
Morning Run,Run,2023-05-17T13:34:33Z,2,81.8,160.5,8.20006114338123,9664.6,4835,True,179.0,4.064,2955,Run,0.0,6,0,0
Morning Run,Run,2023-05-16T14:14:09Z,1,81.9,168.3,7.968627450980392,7273.6,2339,True,182.0,4.276,2161,Run,5.3,5,1,0
Evening Run,Run,2023-05-16T00:02:55Z,1,80.9,159.0,7.902887448438421,6449.1,2161,True,173.0,4.572,1900,Run,5.2,5,0,0
Evening Run,Run,2023-05-13T23:29:42Z,2,77.8,157.9,8.831873559433651,9820.7,5101,True,175.0,3.986,3234,Run,3.8,14,0,0
Afternoon Run,Run,2023-05-12T22:21:58Z,1,77.3,162.5,8.237837837837839,6454.2,2457,True,183.0,3.86,1982,Run,5.3,6,0,0
Afternoon Run,Run,2023-05-11T18:49:45Z,1,81.1,173.3,8.03547034152187,9659.9,3321,True,191.0,4.157,2894,Run,3.7,13,0,0
Afternoon Run,Run,2023-05-10T22:12:53Z,1,,,6.957821011673152,1730.8,693,False,,8.574,449,Run,4.1,6,0,0
Afternoon Run,Run,2023-05-09T00:14:24Z,1,,,7.8336448598130834,6515.3,2165,False,,6.566,1903,Run,9.9,6,0,0
Evening Run,Run,2023-04-24T01:16:00Z,1,80.1,142.3,7.77235583888728,6174.1,2226,True,168.0,4.361,1789,Run,0.0,5,0,0
Evening Run,Run,2023-04-22T01:30:12Z,1,81.2,155.2,7.779118329466358,9352.1,3240,True,174.0,4.633,2712,Run,16.9,6,0,0
Afternoon Run,Run,2023-04-20T23:54:07Z,1,81.9,155.0,7.732026520611127,7129.4,2435,True,176.0,4.978,2055,Run,10.4,7,0,0
Afternoon Run,Run,2023-04-17T00:48:20Z,1,82.2,157.0,7.69873708381171,7480.6,2415,True,174.0,4.427,2147,Run,5.8,8,0,0
Evening Run,Run,2023-04-15T01:42:13Z,1,82.6,140.6,6.46790450928382,1351.8,812,True,167.0,5.307,326,Run,0.0,6,1,0
Evening Run,Run,2023-04-15T01:04:41Z,1,81.8,146.1,7.641709401709401,3166.4,1078,True,165.0,4.477,902,Run,6.0,5,0,0
Evening Run,Run,2023-04-13T01:38:04Z,2,82.4,147.6,7.797209302325582,5087.6,1543,True,159.0,4.275,1479,Run,0.0,5,0,0
Afternoon Run,Run,2023-04-12T00:46:57Z,2,83.2,151.1,7.624332006822059,6553.4,1921,True,161.0,4.823,1863,Run,0.0,7,0,0
Evening Run,Run,2023-04-06T01:37:18Z,1,80.0,134.9,9.36536312849162,4001.1,1641,True,148.0,3.734,1397,Run,0.0,4,0,0
Evening Run,Run,2023-04-05T01:22:05Z,1,82.0,148.9,8.207588739290086,1591.7,490,True,159.0,4.193,487,Run,0.0,4,0,0
Evening Run,Run,2023-04-05T01:18:53Z,1,83.9,133.2,9.381741867785939,277.3,103,True,145.0,3.507,97,Run,0.0,5,0,0
Afternoon Run,Run,2023-04-05T00:42:52Z,1,82.9,168.2,5.87437582128778,6638.4,1522,True,184.0,5.866,1454,Run,0.0,8,0,0
Afternoon Run,Run,2023-04-05T00:01:42Z,1,84.1,141.0,7.879670975323149,1620.3,725,True,158.0,6.372,476,Run,0.0,4,0,0
Evening Run,Run,2023-04-04T01:20:47Z,2,80.4,153.2,7.407456503728252,13076.5,3822,True,169.0,4.896,3611,Run,0.0,6,0,0
Evening Run,Run,2023-03-31T01:24:53Z,1,83.1,147.1,7.5343820224719105,11765.9,4054,True,164.0,6.089,3305,Run,21.3,6,0,0
Evening Run,Run,2023-03-30T03:52:41Z,2,77.5,131.1,10.481594372801876,1533.1,606,True,143.0,4.471,599,Run,0.0,4,0,0
Evening Run,Run,2023-03-30T02:40:40Z,3,76.8,127.2,11.873572377158036,1624.5,783,True,140.0,3.829,719,Run,2.8,7,0,0
Evening Workout,Workout,2023-03-28T01:53:26Z,1,,124.8,0.0,0.0,3518,True,148.0,0.0,3518,Workout,0,5,0,0
Afternoon Workout,Workout,2023-03-24T22:26:10Z,1,,136.0,0.0,0.0,4305,True,171.0,0.0,4305,Workout,0,5,0,0
Afternoon Run,Run,2023-03-22T20:47:00Z,1,,,6.999582463465554,9656.1,2520,False,,0,2520,Run,0,7,0,0
Lunch Swim,Swim,2023-03-22T13:02:00Z,1,,,58.692341356673964,297.2,650,False,,0,650,Swim,0,8,0,0
Lunch Run,Run,2023-03-21T18:05:00Z,1,,,8.366313162819713,16093.5,5020,False,,0,5020,Run,0,5,0,0
Morning Run,Run,2023-03-20T16:28:00Z,1,,,8.332525629077354,5632.7,1750,False,,0,1750,Run,0,1,0,0
Lunch Run,Run,2023-03-17T21:59:17Z,2,49.1,119.3,51.88085106382978,9847.5,19576,True,158.0,2.934,19048,Run,1383.9,17,0,0
Morning Run,Run,2023-03-15T17:35:44Z,2,,,8.973703579792575,18505.7,9376,False,,5.047,6191,Run,132.2,13,0,0
Evening Run,Run,2023-03-15T04:08:44Z,2,78.1,144.7,8.553061224489795,5190.0,3630,True,166.0,4.849,1655,Run,42.1,8,0,0
Evening Workout,Workout,2023-03-13T01:31:14Z,1,,129.4,0.0,0.0,5196,True,163.0,0.0,5196,Workout,0,7,0,0
Afternoon Workout,Workout,2023-03-11T23:32:49Z,1,,134.9,0.0,0.0,4047,True,150.0,0.0,4047,Workout,0,5,0,0
Lunch Run,Run,2023-03-10T19:10:00Z,1,,,7.999522815389203,12874.8,3840,False,,0,3840,Run,0,0,0,0
Afternoon Workout,Workout,2023-03-11T00:57:17Z,1,,159.4,0.0,0.0,3856,True,175.0,0.0,3856,Workout,0,7,0,0
Evening Run,Run,2023-03-09T03:42:01Z,2,79.7,147.2,9.009875713805844,1676.1,563,True,156.0,3.99,563,Run,0.0,3,0,0
Evening Run,Run,2023-03-09T02:53:44Z,2,83.1,171.7,5.902816901408451,8138.1,2046,True,189.0,6.0,1791,Run,0.0,8,0,0
Evening Run,Run,2023-03-09T02:01:53Z,2,78.6,139.9,8.361097256857855,3528.5,1825,True,158.0,4.313,1100,Run,0.0,6,0,0
Lunch Run,Run,2023-03-07T19:51:08Z,1,82.7,153.6,7.82678727750219,15423.8,4714,True,167.0,4.944,4501,Run,29.8,13,0,0
Lunch Run,Run,2023-03-05T19:43:30Z,2,79.4,143.2,8.591415759128765,21622.9,9135,True,162.0,5.376,6927,Run,176.0,15,2,1
Evening Run,Run,2023-03-02T03:42:23Z,3,77.6,142.3,9.839471753484961,2311.4,848,True,155.0,3.549,848,Run,0.0,9,0,0
Evening Run,Run,2023-03-02T03:03:07Z,2,82.2,174.3,6.035643564356436,6509.8,1615,True,190.0,5.924,1465,Run,0.0,9,0,0
Evening Run,Run,2023-03-02T02:19:38Z,2,76.0,149.0,9.02199798183653,3666.2,1253,True,167.0,4.413,1233,Run,0.0,5,0,0
Evening Run,Run,2023-03-01T02:23:00Z,1,,,13.458304064224787,19312.2,9690,False,,0,9690,Run,0,0,0,0
Afternoon Workout,Workout,2023-03-01T00:01:44Z,1,,151.0,0.0,0.0,4262,True,165.0,0.0,4262,Workout,0,5,0,0
Afternoon Run,Run,2023-02-27T23:05:00Z,1,,,8.482732447817838,9656.1,3054,False,,0,3054,Run,0,0,0,0
Afternoon Swim,Swim,2023-02-27T22:07:01Z,1,,,35.2,137.2,180,False,,0,180,Swim,0,10,0,0
Morning Workout,Workout,2023-02-27T16:19:25Z,1,,150.1,0.0,0.0,2647,True,167.0,0.0,2647,Workout,0,8,0,0
Morning Run,Run,2023-02-25T18:32:42Z,2,78.0,133.9,12.417777777777776,3046.0,2040,True,147.0,3.448,1410,Run,347.1,7,5,1
Lunch Run,Run,2023-02-19T20:53:07Z,1,79.7,139.9,7.933274179236914,13029.9,4941,True,160.0,4.981,3854,Run,114.7,15,0,0
Afternoon Run,Run,2023-02-15T00:19:05Z,1,80.7,172.7,6.080798004987532,6453.0,1570,True,187.0,5.376,1463,Run,36.2,13,3,1
Afternoon Run,Run,2023-02-14T23:50:26Z,2,76.2,131.6,8.227730061349694,1623.3,508,True,148.0,3.896,498,Run,7.4,7,0,0
Morning Ride,Ride,2023-02-12T15:48:44Z,3,,159.7,3.2790220048899763,19509.4,2385,True,186.0,10.181,2385,Ride,16.0,9,106,44
Evening Run,Run,2023-02-09T04:04:33Z,2,76.9,141.6,9.89391368498709,1710.6,1025,True,157.0,3.369,631,Run,0.0,8,0,0
Evening Run,Run,2023-02-09T03:26:08Z,1,80.9,181.0,6.0112953832362175,6536.9,1614,True,190.0,5.853,1465,Run,0.0,12,0,0
Evening Run,Run,2023-02-09T02:43:20Z,1,76.4,140.0,8.170088333840999,1618.4,493,True,152.0,3.71,493,Run,0.0,5,0,0
Evening Workout,Workout,2023-02-08T04:31:05Z,1,,143.4,0.0,0.0,3354,True,160.0,0.0,3354,Workout,0,9,0,0
Evening Workout,Workout,2023-02-07T03:41:21Z,1,,139.6,0.0,0.0,2707,True,155.0,0.0,2707,Workout,0,6,0,0
Evening Workout,Workout,2023-02-06T04:56:03Z,1,,146.2,0.0,0.0,2653,True,160.0,0.0,2653,Workout,0,4,0,0
Afternoon Ride,Ride,2023-02-04T23:57:00Z,1,,,3.2500181752090147,32186.9,3900,False,,0,3900,Ride,0,7,0,0
Night Workout,Workout,2023-02-04T05:13:21Z,1,,70.6,0.0,0.0,1902,True,85.0,0.0,1902,Workout,0,7,0,0
Afternoon Run,Run,2023-02-03T00:44:01Z,3,77.0,144.8,7.875044039929536,10006.3,3818,True,163.0,4.42,2938,Run,29.9,12,1,0
Evening Run,Run,2023-02-02T04:20:21Z,3,78.1,136.6,7.62,1330.7,378,True,147.0,4.936,378,Run,0.0,6,0,0
Afternoon Run,Run,2023-02-01T01:48:39Z,1,80.6,151.0,6.580569185475958,1597.8,392,True,171.0,6.07,392,Run,0.0,7,0,0
Morning Run,Run,2023-01-31T18:47:01Z,1,78.0,154.3,7.663542857142857,13079.5,4164,True,176.0,5.588,3737,Run,45.9,12,0,0
Afternoon Run,Run,2023-01-31T01:28:41Z,4,77.4,141.9,8.437370242214532,2050.7,1566,True,155.0,4.733,645,Run,2.9,1,0,0
Afternoon Workout,Workout,2023-01-30T00:40:31Z,1,,134.2,0.0,0.0,5899,True,168.0,0.0,5899,Workout,0,8,0,0
Morning Ride,Ride,2023-01-28T18:38:11Z,7,,137.2,4.216695488130798,29339.1,6068,True,177.0,13.723,4612,Ride,80.3,13,27,21
Morning Run,Run,2023-01-28T18:30:57Z,1,,,26.117234664070114,10.3,14,False,,2.054,10,Run,0.0,5,0,0
Morning Ride,Ride,2023-01-28T15:25:13Z,11,,128.5,5.487397708674305,25255.6,6032,True,154.0,11.01,5167,Ride,384.8,13,0,0
Afternoon Workout,Workout,2023-01-27T01:47:23Z,1,,128.3,0.0,0.0,4530,True,157.0,0.0,4530,Workout,0,5,0,0
Afternoon Run,Run,2023-01-25T20:38:00Z,1,,,7.143115845539281,4506.2,1200,False,,0,1200,Run,0,7,0,0
Evening Workout,Workout,2023-01-26T03:05:34Z,1,,139.3,0.0,0.0,2458,True,157.0,0.0,2458,Workout,0,5,0,0
Evening Workout,Workout,2023-01-25T03:09:48Z,1,,115.3,0.0,0.0,4567,True,138.0,0.0,4567,Workout,0,6,0,0
Evening Workout,Workout,2023-01-24T04:14:34Z,1,,143.4,0.0,0.0,1095,True,154.0,0.0,1095,Workout,0,5,0,0
Elliptical,Workout,2023-01-24T03:43:11Z,1,,160.5,0.0,0.0,1868,True,185.0,0.0,1868,Workout,0,4,0,0
Evening Run,Run,2023-01-24T03:23:52Z,1,81.6,158.2,7.187138263665595,2213.2,620,True,178.0,4.404,593,Run,0.0,6,0,0
Evening Run,Run,2023-01-23T04:32:40Z,1,81.4,145.8,6.797364419665484,1570.4,411,True,162.0,5.385,398,Run,0.0,9,0,0
Morning Run,Run,2023-01-21T18:37:00Z,1,82.5,151.8,6.881067213955875,1730.8,596,True,172.0,4.38,444,Run,11.1,7,0,0
Morning Ride,Ride,2023-01-21T16:51:42Z,2,,155.8,4.061538461538462,34306.2,5752,True,184.0,12.495,5195,Ride,460.5,15,173,48
Evening Workout,Workout,2023-01-21T02:30:43Z,1,,134.9,0.0,0.0,3609,True,159.0,0.0,3609,Workout,0,4,0,0
Evening Workout,Workout,2023-01-19T04:12:19Z,1,,136.9,0.0,0.0,3697,True,160.0,0.0,3697,Workout,0,7,0,0
Evening Run,Run,2023-01-19T02:47:31Z,1,82.8,139.4,6.927272727272728,607.8,173,True,152.0,4.922,157,Run,0.0,0,0,0
Lunch Workout,Workout,2023-01-17T19:50:15Z,1,,144.1,0.0,0.0,3186,True,186.0,0.0,3186,Workout,0,0,0,0
Evening Ride,Ride,2023-01-17T04:56:57Z,1,,,3.1578055097716033,30577.6,3600,False,,0,3600,Ride,0,0,0,0
Afternoon Run,Run,2023-01-14T01:36:09Z,2,82.5,140.4,7.210322580645161,1301.9,350,True,150.0,4.675,350,Run,0.0,0,0,0
Evening Ride,Ride,2023-01-12T03:18:51Z,1,,,3.1578055097716033,30577.6,3600,False,,0,3600,Ride,0,0,0,0
Afternoon Activity,Elliptical,2023-01-10T21:17:00Z,1,,,0.0,0.0,3600,False,,0,3600,Elliptical,0,0,0,0
Evening Ride,Ride,2023-01-07T02:10:16Z,1,,,3.1746242158835365,30577.6,3619,False,,0,3619,Ride,0,0,0,0
Morning Workout,Workout,2023-01-05T11:12:57Z,1,,133.9,0.0,0.0,2025,True,155.0,0.0,2025,Workout,0,0,0,0
Evening Run,Run,2023-01-04T21:32:59Z,2,,,8.120617620345142,13458.2,18507,False,,5.36,4075,Run,43.7,0,0,0
Night Run,Run,2023-01-04T03:12:41Z,2,76.6,153.1,8.482732447817838,8054.6,2627,True,177.0,4.816,2547,Run,2.3,0,5,0
Afternoon Run,Run,2022-12-31T22:33:16Z,2,81.4,151.1,7.005066597022722,9702.9,3074,True,180.0,4.974,2534,Run,6.4,0,4,2
Afternoon Run,Run,2022-12-29T21:35:22Z,1,81.3,147.4,6.8916752312435765,8055.8,2933,True,175.0,5.626,2070,Run,3.6,0,1,0
Afternoon Run,Run,2022-12-27T22:29:33Z,1,75.5,132.4,7.933274179236914,6471.5,2092,True,153.0,3.96,1914,Run,5.7,0,1,1
Afternoon Run,Run,2022-12-20T22:19:24Z,1,75.5,149.7,7.783633197910622,8053.0,2479,True,173.0,4.772,2337,Run,0.0,7,4,0
Afternoon Run,Run,2022-12-18T23:17:35Z,1,76.0,146.1,7.840514469453377,12361.6,4003,True,165.0,4.354,3613,Run,0.0,7,5,1
Afternoon Workout,Workout,2022-12-17T19:38:06Z,1,,150.2,0.0,0.0,4485,True,176.0,0.0,4485,Workout,0,4,0,0
Afternoon Run,Run,2022-12-16T23:21:31Z,2,76.3,151.9,7.78589259796807,12894.2,3816,True,170.0,4.952,3743,Run,2.8,7,9,3
Evening Run,Run,2022-12-16T02:39:35Z,1,79.4,154.1,7.650427837992015,6882.7,2279,True,171.0,5.043,1963,Run,0.0,5,1,0
Night Run,Run,2022-12-15T06:16:49Z,2,77.0,159.4,7.479754601226993,10474.2,2959,True,174.0,5.976,2921,Run,41.7,8,1,0
Afternoon Workout,Workout,2022-12-15T00:41:45Z,1,,141.0,0.0,0.0,3585,True,158.0,0.0,3585,Workout,0,5,0,0
Morning Run,Run,2022-12-13T14:44:46Z,3,,,22.003609515996718,2795.4,4108,False,,3.752,2294,Run,36.0,3,0,0
Afternoon Workout,Workout,2022-12-09T23:25:29Z,1,,153.5,0.0,0.0,3429,True,169.0,0.0,3429,Workout,0,4,0,0
