biggest_ride_distance,biggest_climb_elevation_gain,recent_ride_totals,all_ride_totals,recent_run_totals,all_run_totals,recent_swim_totals,all_swim_totals,ytd_ride_totals,ytd_run_totals,ytd_swim_totals
161679.0,272.0,"{'count': 2, 'distance': 39652.2109375, 'moving_time': 8873, 'elapsed_time': 8924, 'elevation_gain': 460.5323791503906, 'achievement_count': 0}","{'count': 10, 'distance': 410871, 'moving_time': 69573, 'elapsed_time': 89953, 'elevation_gain': 1704}","{'count': 17, 'distance': 127261.64073181152, 'moving_time': 38423, 'elapsed_time': 50489, 'elevation_gain': 497.341347694397, 'achievement_count': 15}","{'count': 170, 'distance': 1196584, 'moving_time': 383525, 'elapsed_time': 469686, 'elevation_gain': 8265}","{'count': 3, 'distance': 3850.0, 'moving_time': 6348, 'elapsed_time': 8239, 'elevation_gain': 0.0, 'achievement_count': 0}","{'count': 16, 'distance': 23875, 'moving_time': 34270, 'elapsed_time': 68975, 'elevation_gain': 0}","{'count': 3, 'distance': 62227, 'moving_time': 13741, 'elapsed_time': 17714, 'elevation_gain': 601}","{'count': 50, 'distance': 347928, 'moving_time': 107050, 'elapsed_time': 138468, 'elevation_gain': 1335}","{'count': 9, 'distance': 14825, 'moving_time': 22427, 'elapsed_time': 39635, 'elevation_gain': 0}"
